업,0,0,0,XSN,*,T,업,*,*,*,*
여,0,0,0,XSN,*,F,여,*,*,*,*
용,0,0,0,XSN,*,T,용,*,*,*,*
유,0,0,0,XSN,*,F,유,*,*,*,*
율,0,0,0,XSN,*,T,율,*,*,*,*
이,0,0,0,XSN,*,F,이,*,*,*,*
인,0,0,0,XSN,*,T,인,*,*,*,*
자,0,0,0,XSN,*,F,자,*,*,*,*
잡이,0,0,0,XSN,*,F,잡이,*,*,*,*
장이,0,0,0,XSN,*,F,장이,*,*,*,*
재,0,0,0,XSN,*,F,재,*,*,*,*
쟁이,0,0,0,XSN,*,F,쟁이,*,*,*,*
저,0,0,0,XSN,*,F,저,*,*,*,*
적,0,0,0,XSN,*,T,적,*,*,*,*
전,0,0,0,XSN,*,T,전,*,*,*,*
점,0,0,0,XSN,*,T,점,*,*,*,*
제,0,0,0,XSN,*,F,제,*,*,*,*
주의,0,0,0,XSN,*,F,주의,*,*,*,*
중,0,0,0,XSN,*,T,중,*,*,*,*
지,0,0,0,XSN,*,F,지,*,*,*,*
직,0,0,0,XSN,*,T,직,*,*,*,*
질,0,0,0,XSN,*,T,질,*,*,*,*
짓,0,0,0,XSN,*,T,짓,*,*,*,*
짜,0,0,0,XSN,*,F,짜,*,*,*,*
짜리,0,0,0,XSN,*,F,짜리,*,*,*,*
째,0,0,0,XSN,*,F,째,*,*,*,*
쫌,0,0,0,XSN,*,T,쫌,*,*,*,*
쯤,0,0,0,XSN,*,T,쯤,*,*,*,*
찌리,0,0,0,XSN,*,F,찌리,*,*,*,*
차,0,0,0,XSN,*,F,차,*,*,*,*
채,0,0,0,XSN,*,F,채,*,*,*,*
측,0,0,0,XSN,*,T,측,*,*,*,*
층,0,0,0,XSN,*,T,층,*,*,*,*
치,0,0,0,XSN,*,F,치,*,*,*,*
치레,0,0,0,XSN,*,F,치레,*,*,*,*
투성이,0,0,0,XSN,*,F,투성이,*,*,*,*
틱,0,0,0,XSN,*,T,틱,*,*,*,*
파,0,0,0,XSN,*,F,파,*,*,*,*
판,0,0,0,XSN,*,T,판,*,*,*,*
편,0,0,0,XSN,*,T,편,*,*,*,*
풍,0,0,0,XSN,*,T,풍,*,*,*,*
하,0,0,0,XSN,*,F,하,*,*,*,*
학,0,0,0,XSN,*,T,학,*,*,*,*
학년,0,0,0,XSN,*,T,학년,*,*,*,*
행,0,0,0,XSN,*,T,행,*,*,*,*
형,0,0,0,XSN,*,T,형,*,*,*,*
호,0,0,0,XSN,*,F,호,*,*,*,*
화,0,0,0,XSN,*,F,화,*,*,*,*
회,0,0,0,XSN,*,F,회,*,*,*,*
