사이,0,0,0,NNB,*,F,사이,*,*,*,*
상,0,0,0,NNB,*,T,상,*,*,*,*
새,0,0,0,NNB,*,F,새,*,*,*,*
생,0,0,0,NNB,*,T,생,*,*,*,*
성,0,0,0,NNB,*,T,성,*,*,*,*
셈,0,0,0,NNB,*,T,셈,*,*,*,*
수,0,0,0,NNB,*,F,수,*,*,*,*
시,0,0,0,NNB,*,F,시,*,*,*,*
식,0,0,0,NNB,*,T,식,*,*,*,*
십상,0,0,0,NNB,*,T,십상,*,*,*,*
씨,0,0,0,NNB,*,F,씨,*,*,*,*
양,0,0,0,NNB,*,T,양,*,*,*,*
어치,0,0,0,NNB,*,F,어치,*,*,*,*
여지,0,0,0,NNB,*,F,여지,*,*,*,*
역,0,0,0,NNB,*,T,역,*,*,*,*
옹,0,0,0,NNB,*,T,옹,*,*,*,*
외,0,0,0,NNB,*,F,외,*,*,*,*
이,0,0,0,NNB,*,F,이,*,*,*,*
이내,0,0,0,NNB,*,F,이내,*,*,*,*
이래,0,0,0,NNB,*,F,이래,*,*,*,*
이상,0,0,0,NNB,*,T,이상,*,*,*,*
이외,0,0,0,NNB,*,F,이외,*,*,*,*
이전,0,0,0,NNB,*,T,이전,*,*,*,*
이하,0,0,0,NNB,*,F,이하,*,*,*,*
이후,0,0,0,NNB,*,F,이후,*,*,*,*
일쑤,0,0,0,NNB,*,F,일쑤,*,*,*,*
자,0,0,0,NNB,*,F,자,*,*,*,*
저,0,0,0,NNB,*,F,저,*,*,*,*
적,0,0,0,NNB,*,T,적,*,*,*,*
전,0,0,0,NNB,*,T,전,*,*,*,*
점,0,0,0,NNB,*,T,점,*,*,*,*
정도,0,0,0,NNB,*,F,정도,*,*,*,*
조,0,0,0,NNB,*,F,조,*,*,*,*
족족,0,0,0,NNB,*,T,족족,*,*,*,*
줄,0,0,0,NNB,*,T,줄,*,*,*,*
중,0,0,0,NNB,*,T,중,*,*,*,*
즈음,0,0,0,NNB,*,T,즈음,*,*,*,*
지,0,0,0,NNB,*,F,지,*,*,*,*
지경,0,0,0,NNB,*,T,지경,*,*,*,*
짓,0,0,0,NNB,*,T,짓,*,*,*,*
짜리,0,0,0,NNB,*,F,짜리,*,*,*,*
짝,0,0,0,NNB,*,T,짝,*,*,*,*
째,0,0,0,NNB,*,F,째,*,*,*,*
쪽,0,0,0,NNB,*,T,쪽,*,*,*,*
쯤,0,0,0,NNB,*,T,쯤,*,*,*,*
차,0,0,0,NNB,*,F,차,*,*,*,*
참,0,0,0,NNB,*,T,참,*,*,*,*
채,0,0,0,NNB,*,F,채,*,*,*,*
척,0,0,0,NNB,*,T,척,*,*,*,*
체,0,0,0,NNB,*,F,체,*,*,*,*
초,0,0,0,NNB,*,F,초,*,*,*,*
축,0,0,0,NNB,*,T,축,*,*,*,*
측,0,0,0,NNB,*,T,측,*,*,*,*
치,0,0,0,NNB,*,F,치,*,*,*,*
탓,0,0,0,NNB,*,T,탓,*,*,*,*
터,0,0,0,NNB,*,F,터,*,*,*,*
턱,0,0,0,NNB,*,T,턱,*,*,*,*
통,0,0,0,NNB,*,T,통,*,*,*,*
투,0,0,0,NNB,*,F,투,*,*,*,*
투성이,0,0,0,NNB,*,F,투성이,*,*,*,*
티,0,0,0,NNB,*,F,티,*,*,*,*
판,0,0,0,NNB,*,T,판,*,*,*,*
편,0,0,0,NNB,*,T,편,*,*,*,*
품,0,0,0,NNB,*,T,품,*,*,*,*
하,0,0,0,NNB,*,F,하,*,*,*,*
한,0,0,0,NNB,*,T,한,*,*,*,*
형,0,0,0,NNB,*,T,형,*,*,*,*
후,0,0,0,NNB,*,F,후,*,*,*,*
